avg_return,success_rate,avg_length,loss,entropy
24.692415237426758,0.0,260.5625,10.863984107971191,271.0325622558594
31.103790283203125,0.0,228.5625,9.920095443725586,229.98548889160156
21.093849182128906,0.0,252.40625,10.26993179321289,254.46910095214844
36.506858825683594,0.0,258.34375,10.03836727142334,264.6418762207031
31.267993927001953,0.0,274.53125,10.77306842803955,280.25775146484375
22.189800262451172,0.0,224.4375,9.925548553466797,229.40823364257812
3.628077983856201,0.0,241.34375,9.978736877441406,245.07797241210938
2.9183757305145264,0.0,290.34375,10.969482421875,297.0597229003906
23.943260192871094,0.0,287.0,11.460166931152344,290.2318115234375
18.61240005493164,0.0,272.625,11.171794891357422,280.058349609375
38.48131561279297,0.0,349.59375,13.086176872253418,361.7556457519531
20.905059814453125,0.0,297.96875,11.35035514831543,299.4760437011719
34.2119026184082,0.0,315.78125,12.710713386535645,323.3311462402344
14.149328231811523,0.0,346.53125,12.447131156921387,350.6518249511719
34.7247314453125,0.0,326.75,12.767340660095215,327.1520080566406
25.395503997802734,0.0,329.15625,12.463190078735352,331.1098937988281
